UnixTimeStamp,TimeStamp,X,Y,Z
1215699435181,2008-07-10 14:17:15,07.60,05.45,07.81
1215699436212,2008-07-10 14:17:16,06.02,05.47,07.26
1215699437226,2008-07-10 14:17:17,06.62,05.84,07.51
1215699438243,2008-07-10 14:17:18,07.40,05.88,06.75
1215699439258,2008-07-10 14:17:19,06.80,05.24,07.33
1215699440274,2008-07-10 14:17:20,07.57,06.57,06.60
1215699441290,2008-07-10 14:17:21,07.62,05.78,06.80
1215699442306,2008-07-10 14:17:22,07.61,05.66,07.80
1215699443320,2008-07-10 14:17:23,06.28,05.63,07.44
1215699444337,2008-07-10 14:17:24,06.30,05.32,07.30
1215699445374,2008-07-10 14:17:25,06.98,06.20,07.02
1215699446383,2008-07-10 14:17:26,06.29,05.98,06.84
1215699447386,2008-07-10 14:17:27,05.63,06.37,06.98
1215699448416,2008-07-10 14:17:28,06.72,06.14,07.33
1215699449431,2008-07-10 14:17:29,07.23,06.14,07.27
1215699450431,2008-07-10 14:17:30,07.30,05.39,07.05
1215699451445,2008-07-10 14:17:31,08.00,06.71,07.05
1215699452462,2008-07-10 14:17:32,08.40,06.26,07.49
1215699453462,2008-07-10 14:17:33,06.66,05.05,06.66
1215699454492,2008-07-10 14:17:34,08.85,05.63,07.39
1215699455509,2008-07-10 14:17:35,06.89,06.33,06.60
1215699456509,2008-07-10 14:17:36,06.40,04.84,06.65
1215699457509,2008-07-10 14:17:37,06.65,06.55,07.13
1215699458509,2008-07-10 14:17:38,07.49,04.56,06.40
1215699459524,2008-07-10 14:17:39,07.32,05.70,06.18
1215699460540,2008-07-10 14:17:40,07.40,05.44,06.86
1215699461556,2008-07-10 14:17:41,06.49,06.21,06.77
1215699462575,2008-07-10 14:17:42,07.02,05.20,06.40
1215699463587,2008-07-10 14:17:43,07.44,05.16,06.91
1215699464602,2008-07-10 14:17:44,06.95,05.80,06.20
1215699465664,2008-07-10 14:17:45,06.25,06.41,06.84
1215699466681,2008-07-10 14:17:46,07.00,06.10,08.22
1215699467711,2008-07-10 14:17:47,07.69,05.48,06.29
1215699468727,2008-07-10 14:17:48,06.18,05.70,06.80
1215699469759,2008-07-10 14:17:49,05.84,04.89,06.43
1215699470774,2008-07-10 14:17:50,06.54,05.26,06.76
1215699471802,2008-07-10 14:17:51,07.30,05.58,07.40
1215699472806,2008-07-10 14:17:52,07.31,05.93,06.49
1215699473820,2008-07-10 14:17:53,07.18,05.82,07.20
1215699474821,2008-07-10 14:17:54,06.09,05.51,06.56
1215699475837,2008-07-10 14:17:55,08.00,07.91,07.77
1215699476852,2008-07-10 14:17:56,07.46,05.72,07.20
1215699477852,2008-07-10 14:17:57,07.52,06.02,06.98
1215699478868,2008-07-10 14:17:58,06.74,06.16,06.21
1215699479899,2008-07-10 14:17:59,07.24,05.49,06.93
1215699480915,2008-07-10 14:18:00,06.68,05.34,06.45
1215699481931,2008-07-10 14:18:01,06.73,06.27,07.07
1215699482946,2008-07-10 14:18:02,05.91,05.63,07.28
1215699483946,2008-07-10 14:18:03,06.60,05.47,07.20
1215699484946,2008-07-10 14:18:04,06.73,05.98,07.44
1215699485946,2008-07-10 14:18:05,06.90,06.48,07.19
1215699486962,2008-07-10 14:18:06,07.23,06.50,06.20
1215699487978,2008-07-10 14:18:07,07.12,05.72,06.12
1215699488993,2008-07-10 14:18:08,07.28,05.52,07.72
1215699489993,2008-07-10 14:18:09,07.74,06.60,05.98
1215699491012,2008-07-10 14:18:11,07.84,08.31,07.60
1215699492024,2008-07-10 14:18:12,08.42,05.82,06.67
1215699493024,2008-07-10 14:18:13,14.62,11.52,08.07
1215699494040,2008-07-10 14:18:14,08.13,06.87,08.60
1215699495056,2008-07-10 14:18:15,07.88,06.93,07.31
1215699496071,2008-07-10 14:18:16,06.89,06.40,07.27
1215699497196,2008-07-10 14:18:17,07.77,05.27,06.68
1215699498212,2008-07-10 14:18:18,07.12,06.27,06.37
1215699499228,2008-07-10 14:18:19,06.78,05.33,06.49
1215699500243,2008-07-10 14:18:20,07.65,04.95,06.98
1215699501259,2008-07-10 14:18:21,06.69,05.96,07.80
1215699502259,2008-07-10 14:18:22,07.00,06.30,07.33
1215699503276,2008-07-10 14:18:23,08.84,05.47,06.49
1215699504290,2008-07-10 14:18:24,07.65,06.42,06.72
1215699505307,2008-07-10 14:18:25,08.05,06.16,06.41
1215699506321,2008-07-10 14:18:26,08.78,05.20,07.13
1215699507321,2008-07-10 14:18:27,06.90,05.83,07.83
1215699508321,2008-07-10 14:18:28,06.73,05.05,06.98
1215699509337,2008-07-10 14:18:29,06.44,05.67,07.62
1215699510353,2008-07-10 14:18:30,06.72,06.21,07.26
1215699511399,2008-07-10 14:18:31,09.14,05.49,07.40
1215699512400,2008-07-10 14:18:32,08.16,06.23,07.52
1215699513415,2008-07-10 14:18:33,08.09,06.47,07.58
1215699514415,2008-07-10 14:18:34,08.85,06.17,08.49
1215699515432,2008-07-10 14:18:35,06.84,06.47,07.86
1215699516447,2008-07-10 14:18:36,06.60,06.13,08.43
1215699517462,2008-07-10 14:18:37,07.67,06.07,06.98
1215699518462,2008-07-10 14:18:38,07.68,06.15,08.10
1215699519463,2008-07-10 14:18:39,06.84,06.11,07.50
1215699520477,2008-07-10 14:18:40,07.98,05.98,06.60
1215699521494,2008-07-10 14:18:41,08.50,06.07,06.48
1215699522510,2008-07-10 14:18:42,10.16,05.55,06.59
1215699523526,2008-07-10 14:18:43,08.46,05.10,06.68
1215699524540,2008-07-10 14:18:44,07.26,04.07,06.00
1215699525556,2008-07-10 14:18:45,06.29,05.53,07.42
1215699526576,2008-07-10 14:18:46,09.00,05.14,07.37
1215699527587,2008-07-10 14:18:47,08.73,05.67,06.82
1215699528682,2008-07-10 14:18:48,08.79,06.79,07.29
1215699529712,2008-07-10 14:18:49,11.19,06.04,07.92
1215699530713,2008-07-10 14:18:50,09.31,05.38,07.76
1215699531713,2008-07-10 14:18:51,08.05,05.02,06.43
1215699532727,2008-07-10 14:18:52,09.33,06.86,07.24
1215699533838,2008-07-10 14:18:53,07.83,06.67,08.56
1215699534853,2008-07-10 14:18:54,09.19,07.69,08.46
1215699535868,2008-07-10 14:18:55,08.12,06.86,07.58
1215699536885,2008-07-10 14:18:56,08.27,05.44,06.62
1215699537885,2008-07-10 14:18:57,08.38,07.36,07.19
1215699538900,2008-07-10 14:18:58,07.57,05.88,07.21
1215699539916,2008-07-10 14:18:59,08.02,05.28,06.51
1215699540931,2008-07-10 14:19:00,08.36,06.49,06.56
1215699541947,2008-07-10 14:19:01,08.49,05.91,06.60
1215699542963,2008-07-10 14:19:02,07.72,07.16,07.72
1215699543963,2008-07-10 14:19:03,08.50,06.43,07.69
1215699544963,2008-07-10 14:19:04,08.98,06.29,07.85
1215699545977,2008-07-10 14:19:05,07.24,06.31,06.42
1215699546994,2008-07-10 14:19:06,06.77,06.98,07.49
1215699548009,2008-07-10 14:19:08,08.51,05.82,06.91
1215699549010,2008-07-10 14:19:09,08.07,05.39,06.57
1215699550010,2008-07-10 14:19:10,08.49,06.12,08.44
1215699551025,2008-07-10 14:19:11,07.13,05.84,06.07
1215699552040,2008-07-10 14:19:12,06.16,05.32,06.36
1215699553041,2008-07-10 14:19:13,07.29,05.27,05.91
1215699554057,2008-07-10 14:19:14,08.66,06.00,08.73
1215699555072,2008-07-10 14:19:15,09.56,06.93,07.51
1215699556088,2008-07-10 14:19:16,10.27,06.49,07.20
1215699557181,2008-07-10 14:19:17,08.18,06.66,07.89
1215699558213,2008-07-10 14:19:18,07.21,06.31,07.10
1215699559228,2008-07-10 14:19:19,07.93,06.27,07.30
1215699560245,2008-07-10 14:19:20,08.62,05.16,06.93
1215699561260,2008-07-10 14:19:21,08.24,07.63,07.20
1215699562275,2008-07-10 14:19:22,05.22,05.27,05.13
1215699563275,2008-07-10 14:19:23,05.88,05.00,04.74
1215699564308,2008-07-10 14:19:24,07.79,06.33,06.51
1215699565322,2008-07-10 14:19:25,08.51,06.71,08.20
1215699566338,2008-07-10 14:19:26,08.47,06.07,08.72
1215699567353,2008-07-10 14:19:27,06.93,06.38,07.82
1215699568369,2008-07-10 14:19:28,08.95,06.93,07.44
1215699569385,2008-07-10 14:19:29,08.74,07.17,08.07
1215699570385,2008-07-10 14:19:30,08.02,06.67,07.07
1215699571402,2008-07-10 14:19:31,08.20,06.83,07.07
1215699572416,2008-07-10 14:19:32,07.67,06.13,06.51
1215699573432,2008-07-10 14:19:33,07.76,06.11,06.64
1215699574447,2008-07-10 14:19:34,06.42,05.53,07.09
1215699575463,2008-07-10 14:19:35,07.48,05.60,06.55
1215699576478,2008-07-10 14:19:36,10.29,07.67,07.49
1215699577494,2008-07-10 14:19:37,08.18,04.58,06.33
1215699578513,2008-07-10 14:19:38,07.16,07.27,08.25
1215699579541,2008-07-10 14:19:39,06.52,06.07,05.93
1215699580557,2008-07-10 14:19:40,05.18,04.84,05.64
1215699581557,2008-07-10 14:19:41,04.40,04.02,05.38
1215699582572,2008-07-10 14:19:42,04.90,03.61,05.29
1215699583573,2008-07-10 14:19:43,04.89,05.87,05.58
1215699584588,2008-07-10 14:19:44,06.65,06.07,06.72
1215699585697,2008-07-10 14:19:45,06.00,07.44,07.05
1215699586713,2008-07-10 14:19:46,07.57,07.80,07.06
1215699587728,2008-07-10 14:19:47,05.21,06.57,05.81
1215699588744,2008-07-10 14:19:48,06.09,05.87,06.42
1215699589744,2008-07-10 14:19:49,06.29,07.50,06.50
1215699590745,2008-07-10 14:19:50,05.37,06.26,06.26
1215699591775,2008-07-10 14:19:51,05.96,05.33,06.61
1215699592776,2008-07-10 14:19:52,07.12,08.86,07.63
1215699593791,2008-07-10 14:19:53,07.73,05.91,05.67
1215699594792,2008-07-10 14:19:54,06.38,05.03,06.03
1215699595807,2008-07-10 14:19:55,06.04,06.00,05.96
1215699596807,2008-07-10 14:19:56,05.90,06.24,07.00
1215699597822,2008-07-10 14:19:57,04.91,05.50,06.36
1215699598822,2008-07-10 14:19:58,05.75,04.95,05.73
1215699599823,2008-07-10 14:19:59,06.38,04.64,05.95
1215699600823,2008-07-10 14:20:00,05.93,03.80,04.36
1215699601842,2008-07-10 14:20:01,05.00,07.05,05.88
1215699602854,2008-07-10 14:20:02,06.38,07.17,06.02
1215699603869,2008-07-10 14:20:03,07.71,06.45,06.93
1215699604886,2008-07-10 14:20:04,05.70,07.20,06.75
1215699605901,2008-07-10 14:20:05,06.12,06.67,05.79
1215699606916,2008-07-10 14:20:06,05.24,07.14,06.45
1215699607916,2008-07-10 14:20:07,05.18,07.27,06.36
1215699608916,2008-07-10 14:20:08,06.63,06.30,06.58
1215699609932,2008-07-10 14:20:09,06.84,05.89,05.45
1215699610948,2008-07-10 14:20:10,05.65,07.79,05.88
1215699611963,2008-07-10 14:20:11,06.49,06.16,05.96
1215699612963,2008-07-10 14:20:12,05.27,05.32,06.88
1215699613979,2008-07-10 14:20:13,06.82,04.52,05.39
1215699614995,2008-07-10 14:20:14,06.51,05.38,05.93
1215699616011,2008-07-10 14:20:16,05.30,05.64,05.80
1215699617026,2008-07-10 14:20:17,07.45,05.98,05.89
1215699618043,2008-07-10 14:20:18,05.42,05.51,05.63
1215699619058,2008-07-10 14:20:19,06.43,05.57,06.57
1215699620073,2008-07-10 14:20:20,05.59,05.68,05.98
1215699621088,2008-07-10 14:20:21,05.93,05.84,06.55
1215699622089,2008-07-10 14:20:22,06.30,06.16,05.75
1215699623089,2008-07-10 14:20:23,05.09,05.61,06.11
1215699624197,2008-07-10 14:20:24,05.93,05.44,05.37
1215699625229,2008-07-10 14:20:25,08.04,05.76,05.26
1215699626245,2008-07-10 14:20:26,05.49,05.89,06.24
1215699627261,2008-07-10 14:20:27,06.66,08.41,06.63
1215699628276,2008-07-10 14:20:28,06.91,05.49,04.53
1215699629276,2008-07-10 14:20:29,05.02,05.84,05.67
1215699630276,2008-07-10 14:20:30,07.93,06.88,05.55
1215699631292,2008-07-10 14:20:31,05.14,05.52,06.02
1215699632308,2008-07-10 14:20:32,09.09,10.07,07.52
1215699633323,2008-07-10 14:20:33,06.82,06.43,05.80
1215699634340,2008-07-10 14:20:34,06.12,07.21,07.16
1215699635354,2008-07-10 14:20:35,05.78,05.38,05.47
1215699636400,2008-07-10 14:20:36,06.09,05.33,05.51
1215699637417,2008-07-10 14:20:37,05.56,05.65,04.91
1215699638417,2008-07-10 14:20:38,05.69,04.31,05.20
1215699639433,2008-07-10 14:20:39,06.14,05.56,05.16
1215699640449,2008-07-10 14:20:40,05.62,05.13,04.96
1215699641479,2008-07-10 14:20:41,04.75,06.59,06.05
1215699642511,2008-07-10 14:20:42,04.58,06.60,06.53
1215699643526,2008-07-10 14:20:43,05.73,06.31,06.22
1215699644542,2008-07-10 14:20:44,07.16,06.57,07.25
1215699645563,2008-07-10 14:20:45,06.51,05.38,05.31
1215699646573,2008-07-10 14:20:46,06.77,05.39,06.11
1215699647573,2008-07-10 14:20:47,06.42,06.40,05.88
1215699648589,2008-07-10 14:20:48,05.67,05.57,05.93
1215699649699,2008-07-10 14:20:49,05.34,06.41,05.68
1215699650729,2008-07-10 14:20:50,06.04,06.29,05.86
1215699651745,2008-07-10 14:20:51,06.70,07.25,06.80
1215699652745,2008-07-10 14:20:52,05.60,06.22,06.64
1215699653745,2008-07-10 14:20:53,05.98,06.72,06.67
1215699654792,2008-07-10 14:20:54,06.52,06.30,06.89
1215699655808,2008-07-10 14:20:55,06.24,05.64,06.40
1215699656823,2008-07-10 14:20:56,07.58,05.96,06.49
1215699657839,2008-07-10 14:20:57,06.98,05.32,06.86
1215699658854,2008-07-10 14:20:58,08.34,07.73,07.34
1215699659855,2008-07-10 14:20:59,06.53,06.36,06.22
1215699660886,2008-07-10 14:21:00,07.61,06.68,05.80
1215699661887,2008-07-10 14:21:01,06.21,06.14,05.98
1215699662902,2008-07-10 14:21:02,06.45,06.61,06.34
1215699663917,2008-07-10 14:21:03,05.40,06.51,06.04
1215699664934,2008-07-10 14:21:04,06.53,05.62,06.71
1215699665949,2008-07-10 14:21:05,07.27,05.70,05.77
1215699666964,2008-07-10 14:21:06,06.57,06.32,07.57
1215699667979,2008-07-10 14:21:07,06.56,06.09,05.91
1215699668979,2008-07-10 14:21:08,05.69,05.18,05.91
1215699669979,2008-07-10 14:21:09,07.21,07.15,05.36
1215699670995,2008-07-10 14:21:10,05.84,06.27,06.47
1215699672011,2008-07-10 14:21:12,05.43,05.70,06.61
1215699673026,2008-07-10 14:21:13,06.02,06.28,06.21
1215699674042,2008-07-10 14:21:14,05.57,06.30,06.45
1215699675059,2008-07-10 14:21:15,07.53,06.05,07.14
1215699676059,2008-07-10 14:21:16,06.30,05.09,05.59
1215699677073,2008-07-10 14:21:17,07.07,05.95,06.18
1215699678073,2008-07-10 14:21:18,05.40,05.33,06.53
1215699679089,2008-07-10 14:21:19,05.41,05.48,05.30
1215699680198,2008-07-10 14:21:20,05.52,05.98,06.43
1215699681230,2008-07-10 14:21:21,05.31,05.51,05.76
1215699682246,2008-07-10 14:21:22,05.52,05.64,05.86
1215699683246,2008-07-10 14:21:23,06.09,05.67,05.98
1215699684276,2008-07-10 14:21:24,06.81,06.60,06.84
1215699685293,2008-07-10 14:21:25,05.68,06.66,06.32
1215699686308,2008-07-10 14:21:26,10.19,06.81,06.77
1215699687309,2008-07-10 14:21:27,05.66,05.98,04.80
1215699688339,2008-07-10 14:21:28,05.12,05.98,06.37
1215699689340,2008-07-10 14:21:29,07.63,07.05,08.37
1215699690354,2008-07-10 14:21:30,05.78,05.87,05.87
1215699691355,2008-07-10 14:21:31,06.24,07.02,07.67
1215699692371,2008-07-10 14:21:32,06.00,07.12,06.35
1215699693386,2008-07-10 14:21:33,06.45,06.89,07.02
1215699694402,2008-07-10 14:21:34,05.88,05.14,06.02
1215699695418,2008-07-10 14:21:35,06.38,05.47,06.02
1215699696434,2008-07-10 14:21:36,06.07,05.02,05.31
1215699697448,2008-07-10 14:21:37,07.28,05.43,05.80
1215699698465,2008-07-10 14:21:38,06.27,06.43,06.55
1215699699469,2008-07-10 14:21:39,06.79,07.10,06.33
1215699700480,2008-07-10 14:21:40,06.67,07.09,07.11
1215699701496,2008-07-10 14:21:41,06.47,06.07,06.47
1215699702512,2008-07-10 14:21:42,06.40,07.07,07.42
1215699703527,2008-07-10 14:21:43,07.02,07.34,07.46
1215699704527,2008-07-10 14:21:44,05.71,07.31,06.27
1215699705527,2008-07-10 14:21:45,06.83,05.80,05.15
1215699706543,2008-07-10 14:21:46,06.79,07.09,06.14
1215699707559,2008-07-10 14:21:47,06.35,06.37,06.00
1215699708574,2008-07-10 14:21:48,06.57,07.00,06.66
1215699709590,2008-07-10 14:21:49,06.45,06.09,06.11
1215699710704,2008-07-10 14:21:50,05.89,06.43,07.00
1215699711714,2008-07-10 14:21:51,09.60,08.96,08.50
1215699712715,2008-07-10 14:21:52,05.78,05.73,06.22
1215699713715,2008-07-10 14:21:53,07.07,07.07,06.98
1215699714730,2008-07-10 14:21:54,06.81,07.55,07.67
1215699715730,2008-07-10 14:21:55,07.96,07.33,07.22
1215699716730,2008-07-10 14:21:56,06.42,06.62,06.69
1215699717730,2008-07-10 14:21:57,06.16,06.60,06.58
1215699718746,2008-07-10 14:21:58,06.72,04.88,05.51
1215699719762,2008-07-10 14:21:59,06.34,05.16,06.07
1215699720777,2008-07-10 14:22:00,05.62,06.71,06.22
1215699721777,2008-07-10 14:22:01,07.58,07.16,06.16
1215699722793,2008-07-10 14:22:02,06.93,09.09,08.47
1215699723809,2008-07-10 14:22:03,06.42,06.76,07.47
1215699724824,2008-07-10 14:22:04,05.95,06.93,06.50
1215699725840,2008-07-10 14:22:05,07.95,06.16,07.25
1215699726855,2008-07-10 14:22:06,07.57,06.93,06.91
1215699727871,2008-07-10 14:22:07,05.56,07.02,07.04
1215699728871,2008-07-10 14:22:08,07.19,06.02,08.19
1215699729887,2008-07-10 14:22:09,06.49,05.89,06.87
1215699730902,2008-07-10 14:22:10,05.41,06.20,05.95
1215699731925,2008-07-10 14:22:11,06.52,06.68,07.55
1215699732934,2008-07-10 14:22:12,05.41,06.48,05.59
1215699733949,2008-07-10 14:22:13,07.13,06.89,07.69
1215699734966,2008-07-10 14:22:14,06.82,05.89,06.29
1215699735980,2008-07-10 14:22:15,07.07,06.59,07.14
1215699736996,2008-07-10 14:22:16,09.02,10.64,09.70
1215699738012,2008-07-10 14:22:18,07.27,05.82,06.89
1215699739012,2008-07-10 14:22:19,06.98,05.57,05.98
1215699740027,2008-07-10 14:22:20,07.31,05.78,07.31
1215699741043,2008-07-10 14:22:21,06.41,06.54,06.34
1215699742061,2008-07-10 14:22:22,07.69,05.71,06.56
1215699743074,2008-07-10 14:22:23,05.95,08.00,07.16
1215699744091,2008-07-10 14:22:24,05.89,06.89,06.39
1215699745184,2008-07-10 14:22:25,07.98,07.71,06.60
1215699746184,2008-07-10 14:22:26,06.73,07.00,07.21
1215699747215,2008-07-10 14:22:27,07.58,06.84,07.14
1215699748215,2008-07-10 14:22:28,07.66,06.25,06.34
1215699749230,2008-07-10 14:22:29,06.25,05.66,06.07
1215699750247,2008-07-10 14:22:30,06.23,06.47,07.19
1215699751263,2008-07-10 14:22:31,05.30,05.80,06.93
1215699752294,2008-07-10 14:22:32,07.56,07.98,07.56
1215699753309,2008-07-10 14:22:33,07.11,06.13,08.04
1215699754310,2008-07-10 14:22:34,05.80,06.70,07.27
1215699755340,2008-07-10 14:22:35,06.23,07.58,06.42
1215699756356,2008-07-10 14:22:36,06.44,05.78,05.73
1215699757371,2008-07-10 14:22:37,06.66,07.57,09.11
1215699758388,2008-07-10 14:22:38,07.02,06.16,06.93
1215699759403,2008-07-10 14:22:39,07.50,07.68,07.52
1215699760403,2008-07-10 14:22:40,07.33,05.70,07.12
1215699761434,2008-07-10 14:22:41,06.34,05.57,06.09
1215699762462,2008-07-10 14:22:42,07.45,08.00,08.09
1215699763465,2008-07-10 14:22:43,06.98,07.69,06.58
1215699764481,2008-07-10 14:22:44,07.95,06.60,07.98
1215699765497,2008-07-10 14:22:45,06.60,06.05,05.53
1215699766545,2008-07-10 14:22:46,06.56,06.14,07.56
1215699767575,2008-07-10 14:22:47,06.42,05.76,05.87
1215699768575,2008-07-10 14:22:48,05.95,07.02,07.74
1215699769575,2008-07-10 14:22:49,05.97,05.38,06.41
1215699770591,2008-07-10 14:22:50,07.44,07.16,06.69
1215699771684,2008-07-10 14:22:51,07.83,08.17,09.26
1215699772716,2008-07-10 14:22:52,07.48,06.46,06.17
1215699773734,2008-07-10 14:22:53,06.13,05.96,07.24
1215699774746,2008-07-10 14:22:54,06.79,05.69,05.50
1215699775777,2008-07-10 14:22:55,06.20,06.57,06.82
1215699776794,2008-07-10 14:22:56,07.50,07.11,07.36
1215699777810,2008-07-10 14:22:57,09.19,07.79,06.84
1215699778825,2008-07-10 14:22:58,06.95,06.83,07.52
1215699779840,2008-07-10 14:22:59,08.55,07.39,08.43
1215699780855,2008-07-10 14:23:00,07.50,06.11,06.77
1215699781856,2008-07-10 14:23:01,05.16,06.51,06.53
1215699782865,2008-07-10 14:23:02,06.16,05.69,06.47
1215699783872,2008-07-10 14:23:03,06.10,07.39,06.80
1215699784887,2008-07-10 14:23:04,07.11,04.56,05.62
1215699785903,2008-07-10 14:23:05,05.83,04.67,05.60
1215699786919,2008-07-10 14:23:06,05.91,04.76,05.47
1215699787934,2008-07-10 14:23:07,06.60,06.44,06.02
1215699788949,2008-07-10 14:23:08,06.09,06.36,06.18
1215699789966,2008-07-10 14:23:09,06.39,05.95,06.45
1215699790980,2008-07-10 14:23:10,06.25,07.30,06.61
1215699791997,2008-07-10 14:23:11,06.52,06.48,06.43
1215699793013,2008-07-10 14:23:13,06.77,06.53,06.79
1215699794029,2008-07-10 14:23:14,06.22,05.98,06.09
1215699795060,2008-07-10 14:23:15,06.21,06.98,08.10
1215699796060,2008-07-10 14:23:16,06.20,06.25,05.95
1215699797090,2008-07-10 14:23:17,07.93,07.98,07.55
1215699798091,2008-07-10 14:23:18,06.86,06.48,06.26
1215699799091,2008-07-10 14:23:19,05.40,05.56,06.26
1215699800200,2008-07-10 14:23:20,05.72,07.07,06.05
1215699801231,2008-07-10 14:23:21,06.30,07.22,06.52
1215699802247,2008-07-10 14:23:22,07.88,07.23,07.35
1215699803247,2008-07-10 14:23:23,06.36,06.91,07.23
1215699804263,2008-07-10 14:23:24,08.59,09.07,07.68
1215699805278,2008-07-10 14:23:25,08.16,07.98,06.91
1215699806294,2008-07-10 14:23:26,07.51,06.69,06.96
1215699807310,2008-07-10 14:23:27,06.77,05.50,06.05
1215699808325,2008-07-10 14:23:28,07.36,05.91,05.52
1215699809341,2008-07-10 14:23:29,07.09,07.61,06.84
1215699810356,2008-07-10 14:23:30,08.31,06.58,07.09
1215699811403,2008-07-10 14:23:31,07.36,07.34,07.70
1215699812436,2008-07-10 14:23:32,07.84,08.84,07.09
1215699813450,2008-07-10 14:23:33,07.65,07.35,06.67
1215699814497,2008-07-10 14:23:34,06.26,06.86,05.91
1215699815513,2008-07-10 14:23:35,07.02,08.74,06.62
1215699816528,2008-07-10 14:23:36,09.38,07.02,06.86
1215699817544,2008-07-10 14:23:37,07.58,08.27,08.24
1215699818564,2008-07-10 14:23:38,07.04,07.40,06.91
1215699819575,2008-07-10 14:23:39,10.25,09.16,09.43
1215699820592,2008-07-10 14:23:40,07.48,06.61,06.55
1215699821685,2008-07-10 14:23:41,06.72,08.63,07.74
1215699822731,2008-07-10 14:23:42,07.77,08.21,06.31
1215699823747,2008-07-10 14:23:43,07.73,08.09,07.52
1215699824763,2008-07-10 14:23:44,07.16,06.93,07.96
1215699825763,2008-07-10 14:23:45,06.05,05.74,06.60
1215699826764,2008-07-10 14:23:46,07.49,07.37,07.74
1215699827795,2008-07-10 14:23:47,08.14,06.09,06.89
1215699828810,2008-07-10 14:23:48,07.73,08.22,08.38
1215699829826,2008-07-10 14:23:49,08.23,06.25,08.14
1215699830842,2008-07-10 14:23:50,07.56,06.26,06.33
1215699831857,2008-07-10 14:23:51,09.02,10.02,08.07
1215699832872,2008-07-10 14:23:52,06.89,05.70,07.11
1215699833872,2008-07-10 14:23:53,07.07,07.07,05.91
1215699834888,2008-07-10 14:23:54,06.32,06.57,07.05
1215699835903,2008-07-10 14:23:55,09.12,08.44,06.88
1215699836935,2008-07-10 14:23:56,07.13,06.76,07.13
1215699837967,2008-07-10 14:23:57,08.35,06.40,06.33
1215699838981,2008-07-10 14:23:58,06.64,06.60,07.09
1215699839998,2008-07-10 14:23:59,06.59,07.64,06.70
1215699841013,2008-07-10 14:24:01,08.09,07.31,07.44
1215699842013,2008-07-10 14:24:02,07.14,07.33,08.12
1215699843028,2008-07-10 14:24:03,08.14,08.05,08.00
1215699844045,2008-07-10 14:24:04,09.91,08.56,08.16
1215699845060,2008-07-10 14:24:05,08.26,06.51,05.84
1215699846076,2008-07-10 14:24:06,07.93,05.40,06.49
1215699847092,2008-07-10 14:24:07,06.74,06.95,05.98
1215699848185,2008-07-10 14:24:08,06.34,06.09,06.64
1215699849231,2008-07-10 14:24:09,07.00,06.13,07.49
1215699850247,2008-07-10 14:24:10,06.35,06.39,06.15
1215699851263,2008-07-10 14:24:11,09.16,07.45,08.00
1215699852264,2008-07-10 14:24:12,07.58,09.23,08.12
1215699853264,2008-07-10 14:24:13,06.98,07.07,07.43
1215699854264,2008-07-10 14:24:14,06.79,06.00,07.35
1215699855278,2008-07-10 14:24:15,07.68,10.16,09.07
1215699856278,2008-07-10 14:24:16,10.60,08.55,07.48
1215699857310,2008-07-10 14:24:17,06.67,07.40,06.49
1215699858325,2008-07-10 14:24:18,05.48,05.78,06.83
1215699859342,2008-07-10 14:24:19,09.69,08.79,07.97
1215699860357,2008-07-10 14:24:20,06.84,06.82,06.52
1215699861420,2008-07-10 14:24:21,07.23,05.63,06.53
1215699862435,2008-07-10 14:24:22,08.09,10.60,08.13
1215699863436,2008-07-10 14:24:23,07.60,07.26,08.16
1215699864450,2008-07-10 14:24:24,08.68,07.73,07.12
1215699865466,2008-07-10 14:24:25,08.36,06.60,08.78
1215699866498,2008-07-10 14:24:26,07.95,08.74,07.42
1215699867529,2008-07-10 14:24:27,06.66,07.11,07.02
1215699868545,2008-07-10 14:24:28,06.80,06.18,06.93
1215699869561,2008-07-10 14:24:29,06.51,06.93,07.60
1215699870685,2008-07-10 14:24:30,08.49,06.44,08.24
1215699871686,2008-07-10 14:24:31,07.62,07.69,06.67
1215699872717,2008-07-10 14:24:32,10.80,11.14,08.66
1215699873717,2008-07-10 14:24:33,07.07,06.47,06.98
1215699874717,2008-07-10 14:24:34,08.52,11.40,07.56
1215699875721,2008-07-10 14:24:35,07.74,06.92,06.95
1215699876732,2008-07-10 14:24:36,07.54,06.96,08.37
1215699877732,2008-07-10 14:24:37,05.21,05.60,05.74
1215699878732,2008-07-10 14:24:38,06.23,06.75,05.98
1215699879748,2008-07-10 14:24:39,05.86,04.60,05.33
1215699880764,2008-07-10 14:24:40,07.36,07.59,06.34
1215699881764,2008-07-10 14:24:41,06.04,06.02,05.98
1215699882764,2008-07-10 14:24:42,06.62,06.45,04.50
1215699883764,2008-07-10 14:24:43,06.65,07.51,07.09
1215699884779,2008-07-10 14:24:44,09.09,06.86,08.07
1215699885795,2008-07-10 14:24:45,07.14,06.20,06.98
1215699886811,2008-07-10 14:24:46,06.22,06.07,07.33
1215699887826,2008-07-10 14:24:47,08.14,08.79,07.65
1215699888842,2008-07-10 14:24:48,09.59,06.61,06.86
1215699889857,2008-07-10 14:24:49,08.93,09.23,07.14
1215699890873,2008-07-10 14:24:50,08.56,07.98,07.47
1215699891873,2008-07-10 14:24:51,09.71,07.86,08.29
