UnixTimeStamp,TimeStamp,X,Y,Z
1215699484946,2008-07-10 14:18:04,03.20,02.80,02.29
1215699485946,2008-07-10 14:18:05,03.79,02.60,02.05
1215699486962,2008-07-10 14:18:06,04.28,03.00,02.60
1215699487978,2008-07-10 14:18:07,04.44,02.69,01.96
1215699488993,2008-07-10 14:18:08,06.14,06.95,07.38
1215699489993,2008-07-10 14:18:09,10.48,17.85,10.41
1215699491012,2008-07-10 14:18:11,08.65,11.81,09.16
1215699492024,2008-07-10 14:18:12,06.81,11.37,07.14
1215699493024,2008-07-10 14:18:13,07.82,09.59,08.18
1215699494040,2008-07-10 14:18:14,06.73,06.51,05.54
1215699495056,2008-07-10 14:18:15,06.26,05.51,05.51
1215699496071,2008-07-10 14:18:16,04.05,03.57,02.66
1215699497196,2008-07-10 14:18:17,04.27,02.76,02.07
1215699498212,2008-07-10 14:18:18,04.11,03.02,02.72
1215699499228,2008-07-10 14:18:19,03.43,02.65,02.10
1215699500243,2008-07-10 14:18:20,04.16,02.52,02.23
1215699501259,2008-07-10 14:18:21,04.38,02.78,02.23
1215699502259,2008-07-10 14:18:22,03.98,02.70,02.14
1215699503276,2008-07-10 14:18:23,03.88,02.84,02.23
1215699504290,2008-07-10 14:18:24,03.08,02.69,02.77
1215699505307,2008-07-10 14:18:25,04.16,02.53,01.53
1215699506321,2008-07-10 14:18:26,04.40,02.40,02.40
1215699507321,2008-07-10 14:18:27,04.10,03.29,01.90
1215699508321,2008-07-10 14:18:28,05.63,06.08,03.78
1215699509337,2008-07-10 14:18:29,03.12,04.21,01.62
1215699510353,2008-07-10 14:18:30,04.36,03.20,02.51
1215699511399,2008-07-10 14:18:31,03.67,02.05,02.21
1215699512400,2008-07-10 14:18:32,04.24,02.38,02.04
1215699513415,2008-07-10 14:18:33,04.18,03.16,02.63
1215699514415,2008-07-10 14:18:34,03.64,02.57,02.33
1215699515432,2008-07-10 14:18:35,04.46,02.51,02.34
1215699516447,2008-07-10 14:18:36,04.71,02.50,01.86
1215699517462,2008-07-10 14:18:37,03.84,02.34,02.27
1215699518462,2008-07-10 14:18:38,03.88,02.46,02.00
1215699519463,2008-07-10 14:18:39,03.44,02.77,02.14
1215699520477,2008-07-10 14:18:40,04.65,02.81,02.57
1215699521494,2008-07-10 14:18:41,03.78,02.55,01.95
1215699522510,2008-07-10 14:18:42,04.00,02.61,02.03
1215699523526,2008-07-10 14:18:43,03.46,02.41,01.74
1215699524540,2008-07-10 14:18:44,04.00,02.23,01.95
1215699525556,2008-07-10 14:18:45,05.18,02.38,01.30
1215699526576,2008-07-10 14:18:46,03.43,02.86,01.98
1215699527587,2008-07-10 14:18:47,04.90,05.18,03.69
1215699528682,2008-07-10 14:18:48,04.49,02.86,02.09
1215699529712,2008-07-10 14:18:49,04.98,02.90,01.93
1215699530713,2008-07-10 14:18:50,03.53,03.14,02.37
1215699531713,2008-07-10 14:18:51,03.43,02.68,01.83
1215699532727,2008-07-10 14:18:52,04.38,03.78,02.95
1215699533838,2008-07-10 14:18:53,04.37,02.49,02.43
1215699534853,2008-07-10 14:18:54,03.55,03.08,02.51
1215699535868,2008-07-10 14:18:55,03.95,02.68,02.32
1215699536885,2008-07-10 14:18:56,05.39,02.97,02.53
1215699537885,2008-07-10 14:18:57,02.88,05.68,03.56
1215699538900,2008-07-10 14:18:58,08.77,24.72,07.98
1215699539916,2008-07-10 14:18:59,07.33,13.84,08.44
1215699540931,2008-07-10 14:19:00,08.93,10.23,07.64
1215699541947,2008-07-10 14:19:01,05.75,02.63,03.03
1215699542963,2008-07-10 14:19:02,04.52,03.00,02.57
1215699543963,2008-07-10 14:19:03,04.26,02.79,02.32
1215699544963,2008-07-10 14:19:04,04.87,02.55,02.32
1215699545977,2008-07-10 14:19:05,03.65,02.95,02.03
1215699546994,2008-07-10 14:19:06,03.76,02.88,02.32
1215699548009,2008-07-10 14:19:08,03.60,02.42,02.13
1215699549010,2008-07-10 14:19:09,03.87,02.24,02.66
1215699550010,2008-07-10 14:19:10,04.10,02.75,02.65
1215699551025,2008-07-10 14:19:11,07.04,13.31,05.78
1215699552040,2008-07-10 14:19:12,02.85,03.44,02.29
1215699553041,2008-07-10 14:19:13,02.64,02.70,02.27
1215699554057,2008-07-10 14:19:14,02.53,03.47,02.00
1215699555072,2008-07-10 14:19:15,02.93,02.66,02.39
1215699556088,2008-07-10 14:19:16,03.15,03.56,02.82
1215699557181,2008-07-10 14:19:17,02.40,03.65,02.21
1215699558213,2008-07-10 14:19:18,02.92,03.15,02.25
1215699559228,2008-07-10 14:19:19,02.49,03.77,02.53
1215699560245,2008-07-10 14:19:20,02.82,03.50,02.61
1215699561260,2008-07-10 14:19:21,09.92,13.81,12.68
1215699562275,2008-07-10 14:19:22,06.40,08.00,05.95
1215699563275,2008-07-10 14:19:23,05.10,09.22,05.78
1215699564308,2008-07-10 14:19:24,07.80,10.32,07.37
1215699565322,2008-07-10 14:19:25,05.07,11.18,07.93
1215699566338,2008-07-10 14:19:26,02.67,03.33,02.88
1215699567353,2008-07-10 14:19:27,02.66,03.55,02.16
1215699568369,2008-07-10 14:19:28,02.85,04.20,03.17
1215699569385,2008-07-10 14:19:29,02.79,03.79,02.79
1215699570385,2008-07-10 14:19:30,02.76,03.64,02.76
1215699571402,2008-07-10 14:19:31,02.71,04.07,03.02
1215699572416,2008-07-10 14:19:32,03.15,03.73,02.63
1215699573432,2008-07-10 14:19:33,03.11,03.53,02.86
1215699574447,2008-07-10 14:19:34,03.21,04.13,02.50
1215699575463,2008-07-10 14:19:35,06.76,06.55,04.39
1215699576478,2008-07-10 14:19:36,38.45,19.81,21.13
1215699577494,2008-07-10 14:19:37,15.13,09.74,09.74
1215699578513,2008-07-10 14:19:38,07.27,07.77,05.84
1215699579541,2008-07-10 14:19:39,04.93,05.84,07.30
1215699580557,2008-07-10 14:19:40,04.20,02.41,02.05
1215699581557,2008-07-10 14:19:41,03.31,01.88,01.74
1215699582572,2008-07-10 14:19:42,03.46,02.41,01.80
1215699583573,2008-07-10 14:19:43,04.00,02.92,02.31
1215699584588,2008-07-10 14:19:44,03.89,01.82,02.68
1215699585697,2008-07-10 14:19:45,04.93,04.78,04.00
1215699586713,2008-07-10 14:19:46,04.02,03.63,01.79
1215699587728,2008-07-10 14:19:47,04.05,02.88,02.26
1215699588744,2008-07-10 14:19:48,03.30,02.84,02.16
1215699589744,2008-07-10 14:19:49,03.42,02.67,02.44
1215699590745,2008-07-10 14:19:50,03.78,02.43,02.48
1215699591775,2008-07-10 14:19:51,03.67,02.69,01.84
1215699592776,2008-07-10 14:19:52,04.81,04.67,02.67
1215699593791,2008-07-10 14:19:53,02.98,02.32,02.25
1215699594792,2008-07-10 14:19:54,03.59,02.95,02.64
1215699595807,2008-07-10 14:19:55,03.33,02.81,02.79
1215699596807,2008-07-10 14:19:56,04.10,02.97,02.97
1215699597822,2008-07-10 14:19:57,03.20,02.78,02.07
1215699598822,2008-07-10 14:19:58,03.37,02.79,02.12
1215699599823,2008-07-10 14:19:59,03.77,02.63,02.09
1215699600823,2008-07-10 14:20:00,03.49,03.38,02.85
1215699601842,2008-07-10 14:20:01,03.21,02.45,02.12
1215699602854,2008-07-10 14:20:02,03.14,02.72,02.79
1215699603869,2008-07-10 14:20:03,04.09,03.65,03.05
1215699604886,2008-07-10 14:20:04,03.45,04.40,02.17
1215699605901,2008-07-10 14:20:05,04.02,03.38,02.43
1215699606916,2008-07-10 14:20:06,04.10,02.83,02.76
1215699607916,2008-07-10 14:20:07,03.41,01.84,02.07
1215699608916,2008-07-10 14:20:08,04.21,03.13,02.31
1215699609932,2008-07-10 14:20:09,03.97,02.27,02.62
1215699610948,2008-07-10 14:20:10,03.52,02.52,02.17
1215699611963,2008-07-10 14:20:11,04.10,02.21,02.64
1215699612963,2008-07-10 14:20:12,04.73,02.28,02.15
1215699613979,2008-07-10 14:20:13,04.46,02.46,01.97
1215699614995,2008-07-10 14:20:14,04.79,02.65,01.95
1215699616011,2008-07-10 14:20:16,04.38,02.41,02.10
1215699617026,2008-07-10 14:20:17,04.81,02.16,01.95
1215699618043,2008-07-10 14:20:18,04.57,03.19,02.30
1215699619058,2008-07-10 14:20:19,04.74,02.00,02.29
1215699620073,2008-07-10 14:20:20,04.33,03.00,02.28
1215699621088,2008-07-10 14:20:21,03.87,02.18,02.44
1215699622089,2008-07-10 14:20:22,04.24,02.46,02.51
1215699623089,2008-07-10 14:20:23,03.47,02.34,01.92
1215699624197,2008-07-10 14:20:24,03.74,02.74,02.12
1215699625229,2008-07-10 14:20:25,03.50,02.14,02.64
1215699626245,2008-07-10 14:20:26,03.31,02.54,01.72
1215699627261,2008-07-10 14:20:27,03.95,02.60,01.53
1215699628276,2008-07-10 14:20:28,02.74,02.45,02.33
1215699629276,2008-07-10 14:20:29,03.68,03.80,03.11
1215699630276,2008-07-10 14:20:30,16.18,22.80,11.95
1215699631292,2008-07-10 14:20:31,06.24,07.00,03.71
1215699632308,2008-07-10 14:20:32,04.02,03.86,03.21
1215699633323,2008-07-10 14:20:33,03.95,03.03,02.70
1215699634340,2008-07-10 14:20:34,04.58,02.89,02.36
1215699635354,2008-07-10 14:20:35,03.63,02.60,02.43
1215699636400,2008-07-10 14:20:36,04.11,03.61,02.42
1215699637417,2008-07-10 14:20:37,03.90,02.28,02.20
1215699638417,2008-07-10 14:20:38,04.05,02.50,02.07
1215699639433,2008-07-10 14:20:39,05.30,02.90,02.68
1215699640449,2008-07-10 14:20:40,04.33,04.28,02.85
1215699641479,2008-07-10 14:20:41,04.44,03.40,02.02
1215699642511,2008-07-10 14:20:42,04.00,03.44,02.62
1215699643526,2008-07-10 14:20:43,03.80,02.62,01.78
1215699644542,2008-07-10 14:20:44,04.33,04.45,02.88
1215699645563,2008-07-10 14:20:45,03.72,04.21,04.14
1215699646573,2008-07-10 14:20:46,06.39,07.30,03.39
1215699647573,2008-07-10 14:20:47,04.11,03.38,01.62
1215699648589,2008-07-10 14:20:48,03.98,02.50,02.55
1215699649699,2008-07-10 14:20:49,04.86,02.81,02.57
1215699650729,2008-07-10 14:20:50,03.59,01.72,02.48
1215699651745,2008-07-10 14:20:51,03.67,02.70,02.56
1215699652745,2008-07-10 14:20:52,04.97,02.61,02.95
1215699653745,2008-07-10 14:20:53,04.16,02.81,02.38
1215699654792,2008-07-10 14:20:54,03.87,02.82,02.51
1215699655808,2008-07-10 14:20:55,06.45,05.32,02.48
1215699656823,2008-07-10 14:20:56,03.98,02.70,02.98
1215699657839,2008-07-10 14:20:57,03.68,02.76,02.85
1215699658854,2008-07-10 14:20:58,04.95,03.78,03.35
1215699659855,2008-07-10 14:20:59,03.79,02.87,02.85
1215699660886,2008-07-10 14:21:00,04.27,02.31,02.64
1215699661887,2008-07-10 14:21:01,03.67,02.49,02.79
1215699662902,2008-07-10 14:21:02,04.45,02.50,02.87
1215699663917,2008-07-10 14:21:03,05.48,10.38,05.14
1215699664934,2008-07-10 14:21:04,03.57,02.05,02.36
1215699665949,2008-07-10 14:21:05,03.86,02.53,02.05
1215699666964,2008-07-10 14:21:06,04.03,01.97,02.13
1215699667979,2008-07-10 14:21:07,04.20,02.75,01.78
1215699668979,2008-07-10 14:21:08,03.48,03.18,02.48
1215699669979,2008-07-10 14:21:09,04.90,02.50,02.48
1215699670995,2008-07-10 14:21:10,04.61,02.76,02.15
1215699672011,2008-07-10 14:21:12,03.11,02.94,02.67
1215699673026,2008-07-10 14:21:13,03.45,02.93,02.39
1215699674042,2008-07-10 14:21:14,03.87,02.64,02.56
1215699675059,2008-07-10 14:21:15,03.30,02.37,02.37
1215699676059,2008-07-10 14:21:16,03.55,02.24,02.24
1215699677073,2008-07-10 14:21:17,03.20,03.07,02.38
1215699678073,2008-07-10 14:21:18,03.20,02.53,02.13
1215699679089,2008-07-10 14:21:19,03.37,02.91,02.05
1215699680198,2008-07-10 14:21:20,02.76,02.57,02.02
1215699681230,2008-07-10 14:21:21,04.64,03.07,02.23
1215699682246,2008-07-10 14:21:22,03.43,02.38,02.48
1215699683246,2008-07-10 14:21:23,03.14,02.22,01.78
1215699684276,2008-07-10 14:21:24,03.49,02.49,02.10
1215699685293,2008-07-10 14:21:25,02.79,02.30,02.26
1215699686308,2008-07-10 14:21:26,03.64,02.59,02.08
1215699687309,2008-07-10 14:21:27,04.20,03.15,02.23
1215699688339,2008-07-10 14:21:28,02.65,02.73,02.59
1215699689340,2008-07-10 14:21:29,04.51,03.27,02.93
1215699690354,2008-07-10 14:21:30,04.03,02.63,01.90
1215699691355,2008-07-10 14:21:31,04.26,02.53,02.23
1215699692371,2008-07-10 14:21:32,04.40,03.20,03.10
1215699693386,2008-07-10 14:21:33,04.66,03.12,02.41
1215699694402,2008-07-10 14:21:34,04.69,02.97,02.28
1215699695418,2008-07-10 14:21:35,05.06,06.18,03.35
1215699696434,2008-07-10 14:21:36,03.72,02.86,02.19
1215699697448,2008-07-10 14:21:37,04.60,02.51,02.28
1215699698465,2008-07-10 14:21:38,05.10,02.97,02.62
1215699699469,2008-07-10 14:21:39,04.38,03.18,02.87
1215699700480,2008-07-10 14:21:40,05.41,03.10,03.39
1215699701496,2008-07-10 14:21:41,03.73,02.11,03.05
1215699702512,2008-07-10 14:21:42,03.85,02.36,02.33
1215699703527,2008-07-10 14:21:43,04.33,02.63,02.83
1215699704527,2008-07-10 14:21:44,04.10,02.78,02.37
1215699705527,2008-07-10 14:21:45,03.49,02.24,02.41
1215699706543,2008-07-10 14:21:46,03.89,03.19,02.08
1215699707559,2008-07-10 14:21:47,04.05,03.13,02.10
1215699708574,2008-07-10 14:21:48,03.93,02.88,02.49
1215699709590,2008-07-10 14:21:49,04.92,03.42,02.34
1215699710704,2008-07-10 14:21:50,04.60,02.79,02.64
1215699711714,2008-07-10 14:21:51,04.51,03.55,02.94
1215699712715,2008-07-10 14:21:52,04.67,03.31,02.36
1215699713715,2008-07-10 14:21:53,05.51,02.73,02.83
1215699714730,2008-07-10 14:21:54,03.88,03.25,02.63
1215699715730,2008-07-10 14:21:55,05.83,04.80,02.78
1215699716730,2008-07-10 14:21:56,04.45,02.78,02.80
1215699717730,2008-07-10 14:21:57,04.44,02.90,02.07
1215699718746,2008-07-10 14:21:58,03.70,02.62,03.73
1215699719762,2008-07-10 14:21:59,04.20,02.16,02.34
1215699720777,2008-07-10 14:22:00,04.80,03.43,03.30
1215699721777,2008-07-10 14:22:01,04.78,02.40,02.70
1215699722793,2008-07-10 14:22:02,05.66,03.95,02.97
1215699723809,2008-07-10 14:22:03,05.17,02.57,02.31
1215699724824,2008-07-10 14:22:04,04.66,03.17,02.02
1215699725840,2008-07-10 14:22:05,02.95,02.45,02.53
1215699726855,2008-07-10 14:22:06,04.34,02.02,02.29
1215699727871,2008-07-10 14:22:07,04.66,03.27,02.32
1215699728871,2008-07-10 14:22:08,04.02,03.15,02.66
1215699729887,2008-07-10 14:22:09,03.43,02.64,02.27
1215699730902,2008-07-10 14:22:10,04.54,02.23,02.56
1215699731925,2008-07-10 14:22:11,04.77,04.09,03.40
1215699732934,2008-07-10 14:22:12,04.14,02.98,02.86
1215699733949,2008-07-10 14:22:13,03.90,03.05,02.87
1215699734966,2008-07-10 14:22:14,04.68,02.39,02.86
1215699735980,2008-07-10 14:22:15,04.59,03.03,02.35
1215699736996,2008-07-10 14:22:16,05.11,03.14,03.59
1215699738012,2008-07-10 14:22:18,04.86,02.69,02.43
1215699739012,2008-07-10 14:22:19,05.13,02.71,02.55
1215699740027,2008-07-10 14:22:20,04.14,03.02,02.29
1215699741043,2008-07-10 14:22:21,04.74,02.82,02.51
1215699742061,2008-07-10 14:22:22,04.48,02.86,02.62
1215699743074,2008-07-10 14:22:23,05.11,03.03,02.62
1215699744091,2008-07-10 14:22:24,04.93,02.70,02.88
1215699745184,2008-07-10 14:22:25,05.16,12.54,05.35
1215699746184,2008-07-10 14:22:26,03.85,02.83,02.38
1215699747215,2008-07-10 14:22:27,03.44,03.42,03.37
1215699748215,2008-07-10 14:22:28,03.34,03.39,02.39
1215699749230,2008-07-10 14:22:29,03.44,02.42,02.19
1215699750247,2008-07-10 14:22:30,03.36,03.54,02.72
1215699751263,2008-07-10 14:22:31,03.22,02.10,02.63
1215699752294,2008-07-10 14:22:32,03.55,03.24,02.50
1215699753309,2008-07-10 14:22:33,03.96,02.78,02.60
1215699754310,2008-07-10 14:22:34,03.68,03.17,02.41
1215699755340,2008-07-10 14:22:35,04.03,02.68,02.92
1215699756356,2008-07-10 14:22:36,02.90,02.51,02.59
1215699757371,2008-07-10 14:22:37,04.30,05.03,03.24
1215699758388,2008-07-10 14:22:38,04.52,02.74,01.88
1215699759403,2008-07-10 14:22:39,04.08,02.74,02.31
1215699760403,2008-07-10 14:22:40,03.39,03.29,02.37
1215699761434,2008-07-10 14:22:41,04.66,02.32,01.68
1215699762462,2008-07-10 14:22:42,04.15,02.67,02.74
1215699763465,2008-07-10 14:22:43,03.95,02.83,02.71
1215699764481,2008-07-10 14:22:44,04.92,04.22,03.05
1215699765497,2008-07-10 14:22:45,05.09,03.02,02.81
1215699766545,2008-07-10 14:22:46,05.10,04.00,02.95
1215699767575,2008-07-10 14:22:47,07.45,14.83,04.81
1215699768575,2008-07-10 14:22:48,05.10,03.64,03.46
1215699769575,2008-07-10 14:22:49,03.64,03.64,03.36
1215699770591,2008-07-10 14:22:50,03.88,02.88,02.93
1215699771684,2008-07-10 14:22:51,04.36,03.33,02.44
1215699772716,2008-07-10 14:22:52,04.43,02.20,02.91
1215699773734,2008-07-10 14:22:53,03.81,03.19,02.26
1215699774746,2008-07-10 14:22:54,03.78,02.33,02.49
1215699775777,2008-07-10 14:22:55,05.03,03.00,02.38
1215699776794,2008-07-10 14:22:56,04.64,02.98,01.88
1215699777810,2008-07-10 14:22:57,05.03,04.38,03.13
1215699778825,2008-07-10 14:22:58,04.03,03.44,02.36
1215699779840,2008-07-10 14:22:59,04.12,02.98,02.67
1215699780855,2008-07-10 14:23:00,04.42,03.13,02.58
1215699781856,2008-07-10 14:23:01,03.30,02.23,02.20
1215699782865,2008-07-10 14:23:02,04.65,02.75,02.78
1215699783872,2008-07-10 14:23:03,04.10,02.98,02.83
1215699784887,2008-07-10 14:23:04,05.98,03.07,02.12
1215699785903,2008-07-10 14:23:05,04.86,03.57,02.86
1215699786919,2008-07-10 14:23:06,04.37,02.09,02.33
1215699787934,2008-07-10 14:23:07,05.30,03.25,02.10
1215699788949,2008-07-10 14:23:08,04.78,02.61,02.02
1215699789966,2008-07-10 14:23:09,04.56,03.05,02.46
1215699790980,2008-07-10 14:23:10,03.74,02.33,02.19
1215699791997,2008-07-10 14:23:11,03.38,02.64,02.54
1215699793013,2008-07-10 14:23:13,04.69,03.05,02.59
1215699794029,2008-07-10 14:23:14,03.19,02.53,02.21
1215699795060,2008-07-10 14:23:15,04.48,03.24,03.00
1215699796060,2008-07-10 14:23:16,04.66,03.21,02.34
1215699797090,2008-07-10 14:23:17,05.54,04.59,03.41
1215699798091,2008-07-10 14:23:18,04.49,04.79,03.58
1215699799091,2008-07-10 14:23:19,04.20,03.40,02.50
1215699800200,2008-07-10 14:23:20,05.46,04.21,03.03
1215699801231,2008-07-10 14:23:21,03.82,04.70,02.36
1215699802247,2008-07-10 14:23:22,05.27,03.54,02.70
1215699803247,2008-07-10 14:23:23,04.29,02.76,01.95
1215699804263,2008-07-10 14:23:24,04.26,03.51,02.77
1215699805278,2008-07-10 14:23:25,04.88,03.50,02.15
1215699806294,2008-07-10 14:23:26,04.53,03.23,02.18
1215699807310,2008-07-10 14:23:27,04.41,06.95,05.54
1215699808325,2008-07-10 14:23:28,03.98,03.47,02.40
1215699809341,2008-07-10 14:23:29,04.15,03.68,02.83
1215699810356,2008-07-10 14:23:30,04.00,02.72,02.33
1215699811403,2008-07-10 14:23:31,03.62,03.52,02.90
1215699812436,2008-07-10 14:23:32,04.00,03.20,02.89
1215699813450,2008-07-10 14:23:33,05.09,04.66,02.52
1215699814497,2008-07-10 14:23:34,06.03,04.23,03.49
1215699815513,2008-07-10 14:23:35,05.48,02.83,02.63
1215699816528,2008-07-10 14:23:36,05.38,04.62,03.24
1215699817544,2008-07-10 14:23:37,04.77,03.69,03.00
1215699818564,2008-07-10 14:23:38,04.14,03.05,03.41
1215699819575,2008-07-10 14:23:39,03.63,02.65,02.74
1215699820592,2008-07-10 14:23:40,03.72,02.86,02.63
1215699821685,2008-07-10 14:23:41,04.21,03.56,02.65
1215699822731,2008-07-10 14:23:42,05.02,03.80,02.93
1215699823747,2008-07-10 14:23:43,04.78,02.81,02.59
1215699824763,2008-07-10 14:23:44,05.38,04.23,02.69
1215699825763,2008-07-10 14:23:45,04.65,02.45,02.38
1215699826764,2008-07-10 14:23:46,04.41,05.64,04.41
1215699827795,2008-07-10 14:23:47,04.26,04.28,03.03
1215699828810,2008-07-10 14:23:48,05.44,02.54,02.90
1215699829826,2008-07-10 14:23:49,05.42,03.81,02.93
1215699830842,2008-07-10 14:23:50,06.10,02.50,02.90
1215699831857,2008-07-10 14:23:51,04.67,03.83,03.55
1215699832872,2008-07-10 14:23:52,04.07,03.53,03.37
1215699833872,2008-07-10 14:23:53,04.97,03.21,03.36
1215699834888,2008-07-10 14:23:54,05.64,02.97,02.74
1215699835903,2008-07-10 14:23:55,05.38,04.18,02.90
1215699836935,2008-07-10 14:23:56,05.02,03.39,02.93
1215699837967,2008-07-10 14:23:57,04.81,02.88,02.74
1215699838981,2008-07-10 14:23:58,06.07,03.81,03.35
1215699839998,2008-07-10 14:23:59,04.93,03.33,02.50
1215699841013,2008-07-10 14:24:01,06.20,03.88,02.80
1215699842013,2008-07-10 14:24:02,05.00,03.97,02.65
1215699843028,2008-07-10 14:24:03,06.33,05.50,06.30
1215699844045,2008-07-10 14:24:04,06.50,08.75,05.93
1215699845060,2008-07-10 14:24:05,04.15,02.72,02.28
1215699846076,2008-07-10 14:24:06,04.79,02.88,02.45
1215699847092,2008-07-10 14:24:07,04.21,03.34,02.55
1215699848185,2008-07-10 14:24:08,04.05,02.73,02.50
1215699849231,2008-07-10 14:24:09,04.47,02.93,02.84
1215699850247,2008-07-10 14:24:10,03.51,01.96,02.42
1215699851263,2008-07-10 14:24:11,05.02,02.53,03.04
1215699852264,2008-07-10 14:24:12,04.65,02.63,02.78
1215699853264,2008-07-10 14:24:13,04.21,03.44,02.02
1215699854264,2008-07-10 14:24:14,04.98,02.95,02.20
1215699855278,2008-07-10 14:24:15,04.59,03.20,02.85
1215699856278,2008-07-10 14:24:16,12.18,13.18,04.76
1215699857310,2008-07-10 14:24:17,04.31,02.98,03.19
1215699858325,2008-07-10 14:24:18,04.48,02.86,01.98
1215699859342,2008-07-10 14:24:19,04.64,03.20,01.98
1215699860357,2008-07-10 14:24:20,04.31,02.21,02.56
1215699861420,2008-07-10 14:24:21,05.03,02.41,02.18
1215699862435,2008-07-10 14:24:22,06.38,03.21,02.64
1215699863436,2008-07-10 14:24:23,06.76,03.05,02.86
1215699864450,2008-07-10 14:24:24,05.50,04.19,02.14
1215699865466,2008-07-10 14:24:25,07.30,04.86,02.35
1215699866498,2008-07-10 14:24:26,06.40,04.30,03.30
1215699867529,2008-07-10 14:24:27,05.79,04.62,04.08
1215699868545,2008-07-10 14:24:28,05.23,02.84,03.19
1215699869561,2008-07-10 14:24:29,05.20,03.83,03.20
1215699870685,2008-07-10 14:24:30,05.41,03.05,03.24
1215699871686,2008-07-10 14:24:31,05.98,04.44,03.51
1215699872717,2008-07-10 14:24:32,06.00,05.09,03.57
1215699873717,2008-07-10 14:24:33,03.65,03.28,02.40
1215699874717,2008-07-10 14:24:34,06.19,04.35,03.92
1215699875721,2008-07-10 14:24:35,04.94,03.56,02.69
1215699876732,2008-07-10 14:24:36,03.58,02.56,02.95
1215699877732,2008-07-10 14:24:37,04.55,05.95,03.13
1215699878732,2008-07-10 14:24:38,04.27,03.08,02.59
1215699879748,2008-07-10 14:24:39,03.24,03.79,02.86
1215699880764,2008-07-10 14:24:40,04.58,02.77,02.53
1215699881764,2008-07-10 14:24:41,03.57,03.16,02.95
1215699882764,2008-07-10 14:24:42,03.67,02.98,02.64
1215699883764,2008-07-10 14:24:43,05.91,03.74,03.35
1215699884779,2008-07-10 14:24:44,05.30,04.46,03.03
1215699885795,2008-07-10 14:24:45,06.71,05.26,03.63
1215699886811,2008-07-10 14:24:46,06.47,04.94,04.25
1215699887826,2008-07-10 14:24:47,05.52,03.93,02.95
1215699888842,2008-07-10 14:24:48,05.56,05.15,03.68
1215699889857,2008-07-10 14:24:49,05.22,04.34,02.39
1215699890873,2008-07-10 14:24:50,05.19,04.43,03.14
1215699891873,2008-07-10 14:24:51,05.57,04.14,02.69
1215699892873,2008-07-10 14:24:52,05.07,03.70,03.23
1215699893889,2008-07-10 14:24:53,06.28,07.20,03.08
1215699894889,2008-07-10 14:24:54,06.43,04.68,03.59
1215699895904,2008-07-10 14:24:55,04.93,04.88,02.54
1215699896921,2008-07-10 14:24:56,04.02,05.63,03.17
1215699897936,2008-07-10 14:24:57,04.40,04.95,03.42
1215699898936,2008-07-10 14:24:58,05.02,08.29,04.02
1215699899951,2008-07-10 14:24:59,06.30,08.33,05.05
1215699900967,2008-07-10 14:25:00,06.67,09.48,04.29
1215699901983,2008-07-10 14:25:01,05.73,08.22,03.96
1215699902998,2008-07-10 14:25:02,04.65,06.93,03.70
1215699904014,2008-07-10 14:25:04,06.44,08.00,03.60
1215699905014,2008-07-10 14:25:05,05.43,04.98,03.65
1215699906029,2008-07-10 14:25:06,04.26,02.76,02.58
1215699907046,2008-07-10 14:25:07,03.81,03.52,03.36
1215699908046,2008-07-10 14:25:08,04.54,03.73,02.62
1215699909061,2008-07-10 14:25:09,04.21,02.91,02.63
1215699910077,2008-07-10 14:25:10,05.48,03.40,02.71
1215699911092,2008-07-10 14:25:11,04.98,04.42,03.16
1215699912107,2008-07-10 14:25:12,04.10,03.18,02.64
1215699913123,2008-07-10 14:25:13,05.16,03.47,03.63
1215699914202,2008-07-10 14:25:14,04.60,03.45,02.48
1215699915218,2008-07-10 14:25:15,05.30,03.07,02.74
1215699916233,2008-07-10 14:25:16,04.26,03.53,02.30
1215699917264,2008-07-10 14:25:17,03.98,03.33,02.55
1215699918264,2008-07-10 14:25:18,04.43,03.08,02.68
1215699919279,2008-07-10 14:25:19,03.77,03.59,01.89
1215699920279,2008-07-10 14:25:20,05.20,02.55,02.73
1215699921280,2008-07-10 14:25:21,03.46,03.26,02.49
1215699922280,2008-07-10 14:25:22,03.92,02.90,02.21
1215699923280,2008-07-10 14:25:23,04.23,03.46,02.95
1215699924295,2008-07-10 14:25:24,04.50,06.00,02.36
1215699925311,2008-07-10 14:25:25,03.68,02.73,02.60
1215699926312,2008-07-10 14:25:26,05.58,02.86,03.02
1215699927342,2008-07-10 14:25:27,04.62,03.18,03.21
1215699928358,2008-07-10 14:25:28,05.11,02.77,02.34
1215699929373,2008-07-10 14:25:29,04.88,04.17,02.10
1215699930374,2008-07-10 14:25:30,04.23,02.58,02.19
1215699931406,2008-07-10 14:25:31,04.15,04.31,02.46
1215699932420,2008-07-10 14:25:32,04.45,03.00,02.45
1215699933421,2008-07-10 14:25:33,04.64,04.17,02.33
1215699934421,2008-07-10 14:25:34,04.41,04.28,01.90
1215699935436,2008-07-10 14:25:35,04.76,03.92,03.03
1215699936437,2008-07-10 14:25:36,05.20,02.46,02.56
1215699937452,2008-07-10 14:25:37,05.33,03.64,02.93
1215699938468,2008-07-10 14:25:38,05.69,03.64,02.71
1215699939483,2008-07-10 14:25:39,05.86,03.40,03.42
1215699940499,2008-07-10 14:25:40,04.47,03.12,02.12
1215699941515,2008-07-10 14:25:41,05.00,02.87,03.10
