UnixTimeStamp,TimeStamp,X,Y,Z
1215698225070,2008-07-10 13:57:05,01.09,02.50,01.70
1215698226078,2008-07-10 13:57:06,01.10,01.93,00.95
1215698227086,2008-07-10 13:57:07,00.89,01.22,01.04
1215698228090,2008-07-10 13:57:08,01.05,01.00,01.05
1215698229101,2008-07-10 13:57:09,00.91,01.22,01.18
1215698230101,2008-07-10 13:57:10,00.83,00.65,01.00
1215698231113,2008-07-10 13:57:11,00.91,01.12,00.98
1215698232133,2008-07-10 13:57:12,01.00,00.95,00.95
1215698233141,2008-07-10 13:57:13,01.07,01.02,00.77
1215698234149,2008-07-10 13:57:14,01.09,01.11,00.86
1215698235149,2008-07-10 13:57:15,00.59,01.12,01.02
1215698236164,2008-07-10 13:57:16,01.00,01.44,01.02
1215698237180,2008-07-10 13:57:17,00.84,01.11,00.87
1215698238196,2008-07-10 13:57:18,00.82,01.10,01.02
1215698239196,2008-07-10 13:57:19,00.98,01.17,00.83
1215698240196,2008-07-10 13:57:20,00.91,01.04,01.13
1215698241196,2008-07-10 13:57:21,00.78,01.29,00.98
1215698242196,2008-07-10 13:57:22,01.09,00.98,01.14
1215698243196,2008-07-10 13:57:23,01.07,00.86,00.98
1215698244196,2008-07-10 13:57:24,01.09,01.12,01.05
1215698245196,2008-07-10 13:57:25,00.67,00.98,00.79
1215698246196,2008-07-10 13:57:26,00.93,00.81,01.05
1215698247196,2008-07-10 13:57:27,00.95,01.32,01.05
1215698248227,2008-07-10 13:57:28,00.91,01.02,01.29
1215698249243,2008-07-10 13:57:29,01.14,01.14,00.84
1215698250269,2008-07-10 13:57:30,00.93,01.27,00.98
1215698251274,2008-07-10 13:57:31,01.02,01.27,01.00
1215698252282,2008-07-10 13:57:32,00.88,01.12,01.16
1215698253305,2008-07-10 13:57:33,01.05,01.59,01.05
1215698254305,2008-07-10 13:57:34,00.88,01.16,01.05
1215698255305,2008-07-10 13:57:35,01.00,01.09,00.98
1215698256308,2008-07-10 13:57:36,01.29,01.26,01.07
1215698257336,2008-07-10 13:57:37,00.84,01.18,00.98
1215698258341,2008-07-10 13:57:38,00.88,01.02,00.98
1215698259353,2008-07-10 13:57:39,01.14,01.23,00.86
1215698260355,2008-07-10 13:57:40,00.83,01.17,00.93
1215698261368,2008-07-10 13:57:41,00.84,01.07,00.82
1215698262368,2008-07-10 13:57:42,00.95,00.88,01.17
1215698263368,2008-07-10 13:57:43,00.91,01.27,00.98
1215698264368,2008-07-10 13:57:44,00.93,01.27,00.90
1215698265368,2008-07-10 13:57:45,00.91,01.18,01.09
1215698266397,2008-07-10 13:57:46,01.07,01.19,01.07
1215698267415,2008-07-10 13:57:47,00.93,01.20,01.09
1215698268415,2008-07-10 13:57:48,01.09,01.00,00.81
1215698269430,2008-07-10 13:57:49,00.95,01.44,01.07
1215698270432,2008-07-10 13:57:50,00.98,01.05,01.00
1215698271447,2008-07-10 13:57:51,00.85,01.08,00.98
1215698272447,2008-07-10 13:57:52,01.24,00.88,00.86
1215698273461,2008-07-10 13:57:53,01.00,01.13,01.28
1215698274462,2008-07-10 13:57:54,01.12,01.17,00.80
1215698275477,2008-07-10 13:57:55,01.10,01.08,01.15
1215698276477,2008-07-10 13:57:56,01.14,01.30,00.79
1215698277478,2008-07-10 13:57:57,01.33,01.54,01.10
1215698278519,2008-07-10 13:57:58,01.03,01.08,01.18
1215698279545,2008-07-10 13:57:59,01.26,01.16,01.26
1215698280555,2008-07-10 13:58:00,00.88,01.02,00.95
1215698281555,2008-07-10 13:58:01,00.78,01.10,01.20
1215698282555,2008-07-10 13:58:02,01.23,00.95,00.90
1215698283555,2008-07-10 13:58:03,01.08,01.08,00.48
1215698284571,2008-07-10 13:58:04,01.26,01.26,01.08
1215698285572,2008-07-10 13:58:05,01.02,01.16,01.30
1215698286572,2008-07-10 13:58:06,01.05,01.17,01.20
1215698287587,2008-07-10 13:58:07,01.11,00.98,01.02
1215698288633,2008-07-10 13:58:08,00.73,00.93,00.80
1215698289633,2008-07-10 13:58:09,00.71,01.02,00.98
1215698290665,2008-07-10 13:58:10,01.10,01.25,01.15
1215698291680,2008-07-10 13:58:11,01.08,01.30,00.90
1215698292681,2008-07-10 13:58:12,01.00,01.15,00.79
1215698293681,2008-07-10 13:58:13,01.10,01.00,01.27
1215698294681,2008-07-10 13:58:14,01.20,01.17,00.83
1215698295681,2008-07-10 13:58:15,00.88,01.00,00.98
1215698296697,2008-07-10 13:58:16,01.05,01.26,00.79
1215698297697,2008-07-10 13:58:17,00.95,01.08,01.03
1215698298711,2008-07-10 13:58:18,00.79,01.26,00.86
1215698299728,2008-07-10 13:58:19,00.80,01.03,01.38
1215698300744,2008-07-10 13:58:20,00.95,01.09,00.93
1215698301774,2008-07-10 13:58:21,00.95,01.26,00.76
1215698302774,2008-07-10 13:58:22,00.90,01.10,00.93
1215698303774,2008-07-10 13:58:23,00.92,00.82,00.95
1215698304774,2008-07-10 13:58:24,00.91,01.27,00.96
1215698305775,2008-07-10 13:58:25,01.00,00.98,00.88
1215698306790,2008-07-10 13:58:26,01.05,00.86,01.11
1215698307806,2008-07-10 13:58:27,01.16,00.95,00.88
1215698308806,2008-07-10 13:58:28,01.05,01.09,01.00
1215698309806,2008-07-10 13:58:29,00.93,01.34,00.80
1215698310808,2008-07-10 13:58:30,00.95,00.95,00.80
1215698311822,2008-07-10 13:58:31,00.86,01.30,01.02
1215698312852,2008-07-10 13:58:32,01.14,01.58,00.98
1215698313853,2008-07-10 13:58:33,01.09,00.98,00.93
1215698314868,2008-07-10 13:58:34,00.88,00.90,00.73
1215698315868,2008-07-10 13:58:35,00.89,01.36,00.91
1215698316869,2008-07-10 13:58:36,00.90,01.18,00.83
1215698317869,2008-07-10 13:58:37,01.22,01.16,00.91
1215698318884,2008-07-10 13:58:38,00.83,01.12,00.78
1215698319884,2008-07-10 13:58:39,00.93,01.27,00.84
1215698320900,2008-07-10 13:58:40,00.74,01.12,01.17
1215698321916,2008-07-10 13:58:41,00.86,01.30,00.91
1215698322931,2008-07-10 13:58:42,01.02,00.89,01.07
1215698323931,2008-07-10 13:58:43,00.69,01.12,00.93
1215698324947,2008-07-10 13:58:44,00.89,01.16,01.02
1215698325977,2008-07-10 13:58:45,01.00,01.33,00.91
1215698326978,2008-07-10 13:58:46,01.76,01.62,00.98
1215698327991,2008-07-10 13:58:47,01.24,01.00,00.98
1215698328994,2008-07-10 13:58:48,01.02,01.48,00.77
1215698330133,2008-07-10 13:58:50,01.13,01.00,01.03
1215698331197,2008-07-10 13:58:51,01.26,01.43,01.09
1215698332213,2008-07-10 13:58:52,01.47,01.47,01.40
1215698333228,2008-07-10 13:58:53,02.09,01.63,02.02
1215698334254,2008-07-10 13:58:54,01.07,01.34,01.24
1215698335275,2008-07-10 13:58:55,02.80,04.29,02.64
1215698336275,2008-07-10 13:58:56,02.46,05.00,04.22
1215698337275,2008-07-10 13:58:57,04.48,05.57,03.71
1215698338275,2008-07-10 13:58:58,02.98,03.70,02.78
1215698339275,2008-07-10 13:58:59,03.30,03.09,02.33
1215698340275,2008-07-10 13:59:00,02.07,02.33,01.98
1215698341283,2008-07-10 13:59:01,01.66,02.61,01.73
1215698342306,2008-07-10 13:59:02,02.26,10.70,05.91
1215698343307,2008-07-10 13:59:03,02.17,04.36,02.45
1215698344337,2008-07-10 13:59:04,01.64,02.13,02.42
1215698345337,2008-07-10 13:59:05,01.87,04.11,03.53
1215698346337,2008-07-10 13:59:06,01.48,02.48,02.32
1215698347337,2008-07-10 13:59:07,01.30,03.16,02.59
1215698348337,2008-07-10 13:59:08,01.89,04.47,04.53
1215698349338,2008-07-10 13:59:09,02.97,04.25,08.09
1215698350354,2008-07-10 13:59:10,03.27,05.64,08.09
1215698351384,2008-07-10 13:59:11,04.19,05.89,07.67
1215698352386,2008-07-10 13:59:12,02.83,05.40,05.19
1215698353400,2008-07-10 13:59:13,02.46,03.89,04.63
1215698354400,2008-07-10 13:59:14,01.73,03.66,03.34
1215698355416,2008-07-10 13:59:15,01.37,03.08,02.58
1215698356416,2008-07-10 13:59:16,01.64,01.97,02.46
1215698357417,2008-07-10 13:59:17,01.66,03.24,03.24
1215698358431,2008-07-10 13:59:18,01.50,01.68,02.29
1215698359447,2008-07-10 13:59:19,01.66,03.44,02.85
1215698360448,2008-07-10 13:59:20,01.66,03.40,02.86
1215698361478,2008-07-10 13:59:21,01.60,02.77,02.63
1215698362478,2008-07-10 13:59:22,01.73,03.02,03.22
1215698363495,2008-07-10 13:59:23,01.88,02.05,02.00
1215698364510,2008-07-10 13:59:24,01.20,01.51,01.29
1215698365510,2008-07-10 13:59:25,01.35,01.37,01.09
1215698366525,2008-07-10 13:59:26,01.90,03.27,03.07
1215698367526,2008-07-10 13:59:27,01.53,02.23,01.26
1215698368540,2008-07-10 13:59:28,01.56,02.31,01.06
1215698369542,2008-07-10 13:59:29,01.33,01.83,01.20
1215698370556,2008-07-10 13:59:30,01.51,02.23,02.26
1215698371557,2008-07-10 13:59:31,01.76,02.39,01.29
1215698372567,2008-07-10 13:59:32,01.50,01.95,01.63
1215698373572,2008-07-10 13:59:33,02.02,02.98,03.07
1215698374585,2008-07-10 13:59:34,01.90,05.15,03.88
1215698375635,2008-07-10 13:59:35,01.88,02.98,02.68
1215698376636,2008-07-10 13:59:36,01.80,02.16,01.61
1215698377650,2008-07-10 13:59:37,01.73,02.20,02.10
1215698378651,2008-07-10 13:59:38,01.50,01.85,01.68
1215698379682,2008-07-10 13:59:39,01.02,01.36,01.07
1215698380691,2008-07-10 13:59:40,01.31,01.52,01.12
1215698381697,2008-07-10 13:59:41,01.74,03.00,02.19
1215698382698,2008-07-10 13:59:42,01.26,01.88,01.83
1215698383712,2008-07-10 13:59:43,01.19,01.52,01.02
1215698384712,2008-07-10 13:59:44,01.34,02.07,01.80
1215698385713,2008-07-10 13:59:45,04.43,09.83,11.40
1215698386729,2008-07-10 13:59:46,02.68,04.22,03.73
1215698387729,2008-07-10 13:59:47,05.60,12.79,04.26
1215698388729,2008-07-10 13:59:48,04.73,10.63,04.90
1215698389746,2008-07-10 13:59:49,02.93,04.23,05.77
1215698390760,2008-07-10 13:59:50,01.06,01.06,01.49
1215698391760,2008-07-10 13:59:51,01.89,02.64,02.89
1215698392776,2008-07-10 13:59:52,01.50,01.93,03.03
1215698393791,2008-07-10 13:59:53,02.04,02.76,03.11
1215698394791,2008-07-10 13:59:54,01.61,01.39,01.71
1215698395807,2008-07-10 13:59:55,09.02,12.37,18.79
1215698396807,2008-07-10 13:59:56,19.32,14.41,19.76
1215698397823,2008-07-10 13:59:57,16.39,08.71,18.54
1215698398837,2008-07-10 13:59:58,09.07,06.02,14.30
1215698399857,2008-07-10 13:59:59,05.30,03.88,05.98
1215698400869,2008-07-10 14:00:00,01.30,02.25,02.05
1215698401870,2008-07-10 14:00:01,01.44,01.93,01.84
1215698402885,2008-07-10 14:00:02,01.19,02.10,01.29
1215698403885,2008-07-10 14:00:03,01.28,02.33,01.40
1215698404900,2008-07-10 14:00:04,01.09,01.74,00.88
1215698405903,2008-07-10 14:00:05,01.07,01.33,01.12
1215698406917,2008-07-10 14:00:06,01.27,01.57,01.41
1215698407932,2008-07-10 14:00:07,01.58,03.58,03.58
1215698408948,2008-07-10 14:00:08,02.05,03.93,03.11
1215698409963,2008-07-10 14:00:09,02.67,02.91,03.23
1215698410979,2008-07-10 14:00:10,02.26,02.37,02.70
1215698411995,2008-07-10 14:00:11,01.53,03.00,03.28
1215698412995,2008-07-10 14:00:12,02.00,05.45,03.75
1215698414010,2008-07-10 14:00:14,02.72,05.60,06.81
1215698415026,2008-07-10 14:00:15,03.16,05.71,05.80
1215698416042,2008-07-10 14:00:16,03.81,06.53,04.35
1215698417042,2008-07-10 14:00:17,02.95,04.67,03.31
1215698418042,2008-07-10 14:00:18,03.37,04.74,05.95
1215698419042,2008-07-10 14:00:19,02.81,04.62,04.67
1215698420057,2008-07-10 14:00:20,02.21,03.10,02.67
1215698421057,2008-07-10 14:00:21,01.67,02.10,01.48
1215698422073,2008-07-10 14:00:22,02.10,04.45,03.68
1215698423073,2008-07-10 14:00:23,01.98,04.46,04.29
1215698424167,2008-07-10 14:00:24,02.95,05.74,04.33
1215698425183,2008-07-10 14:00:25,03.78,07.50,09.35
1215698426213,2008-07-10 14:00:26,03.21,04.00,07.50
1215698427230,2008-07-10 14:00:27,02.56,04.23,05.93
1215698428230,2008-07-10 14:00:28,05.30,08.91,11.00
1215698429245,2008-07-10 14:00:29,03.40,06.69,07.31
1215698430260,2008-07-10 14:00:30,03.52,08.64,08.55
1215698431260,2008-07-10 14:00:31,02.62,08.52,06.10
1215698432276,2008-07-10 14:00:32,03.77,06.91,06.05
1215698433294,2008-07-10 14:00:33,02.03,07.18,05.40
1215698434308,2008-07-10 14:00:34,02.15,04.75,05.03
1215698435323,2008-07-10 14:00:35,02.49,05.02,06.10
1215698436338,2008-07-10 14:00:36,05.14,11.51,12.71
1215698437354,2008-07-10 14:00:37,06.49,10.56,11.59
1215698438355,2008-07-10 14:00:38,03.90,07.95,07.90
1215698439370,2008-07-10 14:00:39,01.44,02.71,02.76
1215698440370,2008-07-10 14:00:40,00.98,02.15,01.37
1215698441401,2008-07-10 14:00:41,00.85,01.77,01.85
1215698442419,2008-07-10 14:00:42,01.15,01.79,01.79
1215698443449,2008-07-10 14:00:43,00.95,02.14,02.61
1215698444449,2008-07-10 14:00:44,02.51,02.82,02.82
1215698445463,2008-07-10 14:00:45,01.14,01.91,01.72
1215698446463,2008-07-10 14:00:46,01.38,01.88,01.85
1215698447463,2008-07-10 14:00:47,01.21,01.95,01.58
1215698448463,2008-07-10 14:00:48,01.12,01.17,01.31
1215698449480,2008-07-10 14:00:49,01.14,01.52,01.60
1215698450495,2008-07-10 14:00:50,01.02,01.34,02.02
1215698451496,2008-07-10 14:00:51,01.08,01.66,01.84
1215698452526,2008-07-10 14:00:52,01.04,01.91,01.13
1215698453526,2008-07-10 14:00:53,00.83,01.49,01.41
1215698454527,2008-07-10 14:00:54,01.59,01.84,02.23
1215698455527,2008-07-10 14:00:55,01.33,02.28,01.95
1215698456542,2008-07-10 14:00:56,01.23,02.10,01.70
1215698457543,2008-07-10 14:00:57,00.98,01.88,02.24
1215698458543,2008-07-10 14:00:58,02.23,06.63,05.95
1215698459543,2008-07-10 14:00:59,02.43,04.19,05.43
1215698460543,2008-07-10 14:01:00,01.86,04.16,04.14
1215698461573,2008-07-10 14:01:01,01.56,04.87,04.15
1215698462584,2008-07-10 14:01:02,01.48,02.52,03.50
1215698463589,2008-07-10 14:01:03,02.08,05.30,04.03
1215698464590,2008-07-10 14:01:04,02.76,07.37,06.07
1215698465604,2008-07-10 14:01:05,01.42,02.37,02.40
1215698466605,2008-07-10 14:01:06,01.83,01.80,01.78
1215698467605,2008-07-10 14:01:07,02.17,03.07,02.40
1215698468668,2008-07-10 14:01:08,04.37,09.66,08.34
1215698469699,2008-07-10 14:01:09,03.21,12.65,07.40
1215698470714,2008-07-10 14:01:10,03.77,06.98,10.09
1215698471717,2008-07-10 14:01:11,01.26,01.47,01.40
1215698472746,2008-07-10 14:01:12,00.95,01.21,00.95
1215698473748,2008-07-10 14:01:13,00.77,01.09,00.91
1215698474761,2008-07-10 14:01:14,01.82,02.62,02.41
1215698475761,2008-07-10 14:01:15,00.95,00.88,01.07
1215698476761,2008-07-10 14:01:16,01.68,01.18,01.26
1215698477761,2008-07-10 14:01:17,01.43,01.45,01.14
1215698478761,2008-07-10 14:01:18,01.89,01.76,01.42
1215698479777,2008-07-10 14:01:19,01.23,01.23,00.73
1215698480793,2008-07-10 14:01:20,01.34,01.18,00.95
1215698481808,2008-07-10 14:01:21,01.20,01.43,01.00
1215698482824,2008-07-10 14:01:22,00.77,01.12,01.23
1215698483824,2008-07-10 14:01:23,01.05,01.30,00.84
1215698484824,2008-07-10 14:01:24,01.31,01.36,01.19
1215698485824,2008-07-10 14:01:25,01.51,01.39,01.05
1215698486839,2008-07-10 14:01:26,01.18,01.11,00.98
1215698487839,2008-07-10 14:01:27,01.09,01.26,01.00
1215698488839,2008-07-10 14:01:28,00.98,01.07,00.84
1215698489855,2008-07-10 14:01:29,01.17,01.36,01.10
1215698490856,2008-07-10 14:01:30,00.69,01.38,00.81
1215698491886,2008-07-10 14:01:31,01.09,01.35,00.81
1215698492890,2008-07-10 14:01:32,01.25,01.14,01.14
1215698493918,2008-07-10 14:01:33,00.98,01.50,01.00
1215698494918,2008-07-10 14:01:34,00.85,01.12,01.15
1215698495918,2008-07-10 14:01:35,00.88,01.19,01.21
1215698496918,2008-07-10 14:01:36,00.93,01.55,00.75
1215698497919,2008-07-10 14:01:37,01.02,00.98,01.00
1215698498933,2008-07-10 14:01:38,00.88,01.12,01.10
1215698499933,2008-07-10 14:01:39,01.16,01.27,00.84
1215698500933,2008-07-10 14:01:40,01.05,01.05,01.00
1215698501934,2008-07-10 14:01:41,00.77,01.12,01.07
1215698502949,2008-07-10 14:01:42,00.80,01.07,01.07
1215698503952,2008-07-10 14:01:43,00.98,01.07,01.25
1215698504952,2008-07-10 14:01:44,01.05,00.88,01.03
1215698505965,2008-07-10 14:01:45,01.00,01.14,00.91
1215698506965,2008-07-10 14:01:46,00.88,01.28,01.25
1215698507965,2008-07-10 14:01:47,00.85,01.17,00.88
1215698508965,2008-07-10 14:01:48,01.14,01.42,01.19
1215698509965,2008-07-10 14:01:49,00.71,01.24,00.80
1215698510980,2008-07-10 14:01:50,01.04,01.33,00.91
1215698511981,2008-07-10 14:01:51,01.00,01.86,00.98
1215698512982,2008-07-10 14:01:52,00.89,01.00,01.14
1215698513997,2008-07-10 14:01:53,00.80,01.48,01.00
1215698515011,2008-07-10 14:01:55,01.18,00.71,00.98
1215698516012,2008-07-10 14:01:56,01.17,00.75,00.86
1215698517012,2008-07-10 14:01:57,00.87,01.16,00.87
1215698518027,2008-07-10 14:01:58,01.12,01.12,01.26
1215698519027,2008-07-10 14:01:59,01.05,01.39,01.02
1215698520028,2008-07-10 14:02:00,01.00,01.17,01.10
1215698521028,2008-07-10 14:02:01,01.25,01.38,01.10
1215698522030,2008-07-10 14:02:02,01.02,01.16,00.91
1215698523043,2008-07-10 14:02:03,01.10,01.07,01.21
1215698524044,2008-07-10 14:02:04,00.91,01.25,01.14
1215698525044,2008-07-10 14:02:05,01.18,00.82,01.08
1215698526059,2008-07-10 14:02:06,01.26,01.29,00.93
1215698527074,2008-07-10 14:02:07,00.77,01.14,00.91
1215698528075,2008-07-10 14:02:08,01.19,00.79,00.93
1215698529075,2008-07-10 14:02:09,00.81,00.92,00.86
1215698530075,2008-07-10 14:02:10,00.93,01.05,00.88
1215698531122,2008-07-10 14:02:11,00.67,00.94,00.92
1215698532137,2008-07-10 14:02:12,00.90,01.15,01.05
1215698533137,2008-07-10 14:02:13,01.19,01.28,00.92
1215698534137,2008-07-10 14:02:14,00.80,00.85,01.27
1215698535137,2008-07-10 14:02:15,00.98,00.93,01.05
1215698536200,2008-07-10 14:02:16,01.08,01.25,00.89
1215698537231,2008-07-10 14:02:17,00.82,01.49,01.08
1215698538247,2008-07-10 14:02:18,01.07,01.05,00.98
1215698539247,2008-07-10 14:02:19,01.12,01.14,01.02
1215698540247,2008-07-10 14:02:20,01.12,01.09,01.12
1215698541262,2008-07-10 14:02:21,00.97,01.13,00.97
1215698542262,2008-07-10 14:02:22,01.00,01.26,00.82
1215698543262,2008-07-10 14:02:23,00.81,01.24,01.11
1215698544262,2008-07-10 14:02:24,01.14,01.27,01.16
1215698545262,2008-07-10 14:02:25,01.07,01.11,01.11
1215698546262,2008-07-10 14:02:26,01.10,01.46,01.00
1215698547262,2008-07-10 14:02:27,01.36,01.47,01.07
1215698548278,2008-07-10 14:02:28,01.18,01.40,00.98
1215698549294,2008-07-10 14:02:29,01.02,00.95,01.00
1215698550310,2008-07-10 14:02:30,00.88,01.20,01.05
1215698551325,2008-07-10 14:02:31,00.90,00.98,01.28
1215698552340,2008-07-10 14:02:32,01.00,01.17,01.26
1215698553340,2008-07-10 14:02:33,01.10,01.05,00.97
1215698554341,2008-07-10 14:02:34,01.07,01.32,00.95
1215698555341,2008-07-10 14:02:35,00.97,01.11,01.11
1215698556356,2008-07-10 14:02:36,00.88,01.32,01.02
1215698557387,2008-07-10 14:02:37,01.10,00.97,01.00
1215698558387,2008-07-10 14:02:38,01.20,01.12,00.88
1215698559404,2008-07-10 14:02:39,00.78,01.25,00.93
1215698560419,2008-07-10 14:02:40,00.93,01.00,00.95
1215698561450,2008-07-10 14:02:41,00.95,00.85,00.68
1215698562451,2008-07-10 14:02:42,00.90,00.90,00.70
1215698563465,2008-07-10 14:02:43,00.71,01.24,01.02
1215698564481,2008-07-10 14:02:44,01.23,01.37,00.95
1215698565482,2008-07-10 14:02:45,00.90,00.86,00.95
1215698566482,2008-07-10 14:02:46,00.98,01.14,00.93
1215698567497,2008-07-10 14:02:47,00.90,01.61,00.95
1215698568498,2008-07-10 14:02:48,00.78,01.00,00.73
1215698569498,2008-07-10 14:02:49,00.98,00.95,00.88
1215698570498,2008-07-10 14:02:50,01.07,01.00,00.70
1215698571498,2008-07-10 14:02:51,01.18,01.14,01.02
1215698572529,2008-07-10 14:02:52,00.82,01.10,00.90
1215698573529,2008-07-10 14:02:53,01.14,01.39,00.84
1215698574529,2008-07-10 14:02:54,01.03,00.98,01.13
1215698575545,2008-07-10 14:02:55,01.02,01.19,00.81
1215698576560,2008-07-10 14:02:56,01.50,01.33,00.93
1215698577590,2008-07-10 14:02:57,01.19,01.38,00.88
1215698578591,2008-07-10 14:02:58,00.93,01.41,01.23
1215698579623,2008-07-10 14:02:59,01.00,01.33,00.78
1215698580638,2008-07-10 14:03:00,01.04,01.00,01.04
1215698581638,2008-07-10 14:03:01,00.80,01.20,01.20
1215698582654,2008-07-10 14:03:02,00.84,00.95,00.95
1215698583669,2008-07-10 14:03:03,01.09,00.67,01.40
1215698584685,2008-07-10 14:03:04,01.24,01.15,00.54
1215698585701,2008-07-10 14:03:05,01.14,01.23,01.11
1215698586716,2008-07-10 14:03:06,01.18,01.27,00.91
1215698587732,2008-07-10 14:03:07,01.38,01.08,01.08
1215698588732,2008-07-10 14:03:08,00.98,01.18,00.96
1215698589757,2008-07-10 14:03:09,01.26,01.26,01.33
1215698590763,2008-07-10 14:03:10,00.89,00.98,00.85
1215698591779,2008-07-10 14:03:11,00.81,01.17,01.00
1215698592779,2008-07-10 14:03:12,01.26,00.88,00.79
1215698593795,2008-07-10 14:03:13,00.93,01.29,00.86
1215698594795,2008-07-10 14:03:14,01.00,01.21,01.05
1215698595812,2008-07-10 14:03:15,01.14,01.27,01.07
1215698596826,2008-07-10 14:03:16,00.95,01.15,01.00
1215698597826,2008-07-10 14:03:17,00.91,00.89,00.98
1215698598841,2008-07-10 14:03:18,00.95,01.10,00.88
1215698599857,2008-07-10 14:03:19,01.13,00.98,00.95
1215698600860,2008-07-10 14:03:20,01.18,01.16,00.86
1215698601873,2008-07-10 14:03:21,00.85,01.34,01.07
1215698602875,2008-07-10 14:03:22,00.76,01.45,00.98
1215698603889,2008-07-10 14:03:23,01.07,00.81,01.31
1215698604904,2008-07-10 14:03:24,00.76,01.17,00.81
1215698605920,2008-07-10 14:03:25,00.52,00.95,00.80
1215698606920,2008-07-10 14:03:26,01.10,00.88,00.80
1215698607935,2008-07-10 14:03:27,00.84,01.27,01.40
1215698608935,2008-07-10 14:03:28,00.73,01.35,00.88
1215698609935,2008-07-10 14:03:29,01.38,01.71,01.19
1215698610935,2008-07-10 14:03:30,03.21,04.56,03.84
1215698611952,2008-07-10 14:03:31,03.98,04.59,04.07
1215698612966,2008-07-10 14:03:32,03.47,02.42,03.49
1215698613966,2008-07-10 14:03:33,01.52,01.57,01.48
1215698614987,2008-07-10 14:03:34,00.95,01.40,01.05
1215698616017,2008-07-10 14:03:36,02.05,01.02,01.12
1215698617030,2008-07-10 14:03:37,03.19,03.19,03.31
1215698618046,2008-07-10 14:03:38,03.52,02.69,03.24
1215698619061,2008-07-10 14:03:39,04.60,02.52,03.72
1215698620077,2008-07-10 14:03:40,04.15,04.22,02.96
1215698621170,2008-07-10 14:03:41,02.12,05.19,03.54
1215698622170,2008-07-10 14:03:42,01.62,03.24,01.76
1215698623171,2008-07-10 14:03:43,01.66,02.25,01.41
1215698624185,2008-07-10 14:03:44,01.43,01.54,01.31
1215698625216,2008-07-10 14:03:45,01.35,01.50,01.74
1215698626233,2008-07-10 14:03:46,01.54,02.20,01.57
1215698627249,2008-07-10 14:03:47,06.63,09.66,09.50
1215698628264,2008-07-10 14:03:48,05.45,07.87,05.61
1215698629279,2008-07-10 14:03:49,01.59,03.36,04.73
1215698630296,2008-07-10 14:03:50,02.10,03.90,03.45
1215698631311,2008-07-10 14:03:51,01.35,03.16,02.65
1215698632327,2008-07-10 14:03:52,02.36,06.10,03.74
1215698633341,2008-07-10 14:03:53,01.68,01.48,01.30
1215698634358,2008-07-10 14:03:54,03.44,03.56,02.36
1215698635374,2008-07-10 14:03:55,04.19,12.88,06.45
1215698636420,2008-07-10 14:03:56,02.00,03.16,02.61
1215698637421,2008-07-10 14:03:57,01.79,02.35,02.60
1215698638436,2008-07-10 14:03:58,01.40,01.53,01.78
1215698639452,2008-07-10 14:03:59,01.10,01.15,00.74
1215698640454,2008-07-10 14:04:00,01.05,01.23,00.85
1215698641467,2008-07-10 14:04:01,01.08,01.40,01.03
1215698642486,2008-07-10 14:04:02,01.28,01.18,01.08
1215698643499,2008-07-10 14:04:03,00.93,01.02,01.21
1215698644514,2008-07-10 14:04:04,01.05,01.90,01.82
1215698645514,2008-07-10 14:04:05,01.79,02.77,01.93
1215698646548,2008-07-10 14:04:06,01.26,01.26,00.97
1215698647561,2008-07-10 14:04:07,01.32,01.32,01.15
1215698648561,2008-07-10 14:04:08,02.43,02.97,02.78
1215698649577,2008-07-10 14:04:09,01.83,04.00,03.00
1215698650671,2008-07-10 14:04:10,04.26,05.15,03.65
1215698651703,2008-07-10 14:04:11,02.17,04.48,03.07
1215698652737,2008-07-10 14:04:12,02.32,03.95,03.98
1215698653749,2008-07-10 14:04:13,03.35,05.37,03.79
1215698654764,2008-07-10 14:04:14,01.93,04.40,02.55
1215698655780,2008-07-10 14:04:15,02.77,06.98,04.37
1215698656793,2008-07-10 14:04:16,06.05,11.23,10.50
1215698657796,2008-07-10 14:04:17,02.31,02.90,02.21
1215698658796,2008-07-10 14:04:18,02.67,03.14,02.53
1215698659812,2008-07-10 14:04:19,04.52,05.36,06.62
1215698660827,2008-07-10 14:04:20,05.93,05.93,07.63
1215698661843,2008-07-10 14:04:21,06.67,06.31,08.76
1215698662859,2008-07-10 14:04:22,04.45,04.41,04.43
1215698663860,2008-07-10 14:04:23,03.83,07.80,05.95
1215698664890,2008-07-10 14:04:24,02.80,03.09,03.24
1215698666246,2008-07-10 14:04:26,01.33,01.00,01.33
1215698667389,2008-07-10 14:04:27,01.14,01.59,01.53
1215698668406,2008-07-10 14:04:28,00.98,01.51,01.00
1215698669421,2008-07-10 14:04:29,00.91,00.98,00.91
1215698670547,2008-07-10 14:04:30,01.00,01.37,01.14
1215698671561,2008-07-10 14:04:31,01.31,01.37,00.92
1215698672578,2008-07-10 14:04:32,01.10,00.93,01.02
1215698673671,2008-07-10 14:04:33,01.07,01.42,00.80
1215698674702,2008-07-10 14:04:34,01.18,01.30,00.84
1215698675717,2008-07-10 14:04:35,00.96,01.11,00.93
1215698676717,2008-07-10 14:04:36,00.98,01.29,01.00
1215698677718,2008-07-10 14:04:37,04.88,04.51,04.02
1215698678748,2008-07-10 14:04:38,05.26,08.03,05.16
1215698679764,2008-07-10 14:04:39,01.23,01.49,01.07
